,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK,VEHICLE_RELATIONSHIP_2015,CAUTION_FLAG
189,479577,40-64,female,majority,20-29y,university,upper class,0.667090692,1,after 2015,1,1,10238,7000.0,sedan,4,0,0,0,1,8,8,after,green
190,395233,40-64,male,majority,0-9y,high school,upper class,0.613072408,1,before 2015,1,0,10238,,sedan,0,0,0,1,1,0,0,before,green
191,221838,40-64,male,majority,10-19y,university,upper class,,1,after 2015,1,0,10238,11000.0,sedan,3,0,2,0,1,6,6,after,amber
192,938476,26-39,male,minority,10-19y,high school,middle class,0.595281763,1,before 2015,1,1,32765,8000.0,sedan,1,0,1,0,1,2,2,before,amber
193,112454,26-39,male,majority,0-9y,none,poverty,0.348235788,0,before 2015,1,1,32765,7000.0,sedan,0,0,0,1,1,0,0,before,green
194,91246,26-39,male,majority,10-19y,high school,working class,0.356639671,1,after 2015,1,1,10238,8000.0,sedan,3,0,1,0,1,6,6,after,amber
195,2743,26-39,female,majority,10-19y,none,working class,0.348659127,0,before 2015,1,0,21217,12000.0,sedan,0,0,0,1,1,0,0,before,green
196,248888,40-64,male,majority,0-9y,high school,middle class,0.559468486,1,before 2015,0,1,32765,12000.0,sedan,0,0,0,1,1,0,0,before,green
197,195523,16-25,male,majority,0-9y,high school,poverty,0.514483731,0,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
198,981926,40-64,female,majority,20-29y,university,upper class,0.562638406,1,after 2015,0,1,10238,13000.0,sedan,2,1,0,0,1,4,4,after,green
199,593426,40-64,male,majority,20-29y,university,middle class,0.571724625,1,before 2015,0,1,32765,15000.0,sedan,2,2,1,0,1,4,4,before,amber
200,235574,65+,female,majority,30y+,university,upper class,0.651007869,1,after 2015,1,1,10238,12000.0,sedan,5,0,2,0,1,10,10,after,amber
201,440993,16-25,male,majority,0-9y,university,working class,0.370734817,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
202,446993,16-25,male,majority,0-9y,high school,poverty,0.305145078,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0,before,green
203,82684,26-39,male,majority,10-19y,university,upper class,0.574414422,1,before 2015,0,0,32765,,sedan,2,0,5,1,1,4,4,before,pirate
204,301242,26-39,female,majority,10-19y,university,middle class,0.450014568,1,before 2015,0,1,10238,13000.0,sedan,1,0,1,0,1,2,2,before,amber
205,784122,26-39,male,majority,10-19y,university,upper class,0.636449096,1,before 2015,1,1,10238,,sedan,0,1,4,0,1,0,0,before,red
206,884967,65+,male,majority,30y+,university,upper class,0.457671703,0,before 2015,1,1,10238,,sedan,4,0,8,0,1,8,8,before,pirate
207,7722,26-39,female,minority,0-9y,high school,poverty,0.335747373,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
208,278557,26-39,female,majority,10-19y,none,poverty,0.318694765,0,before 2015,0,1,32765,,sports car,1,2,0,0,2,4,4,before,green
209,123443,26-39,male,majority,10-19y,university,upper class,0.557840327,1,after 2015,1,1,10238,10000.0,sedan,2,0,0,0,1,4,4,after,green
210,112143,16-25,female,majority,0-9y,none,working class,0.192427412,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0,before,green
211,912138,26-39,male,majority,10-19y,university,working class,0.352824325,0,before 2015,1,1,32765,11000.0,sports car,6,1,3,1,2,24,24,before,red
212,601305,65+,female,majority,0-9y,university,upper class,0.647569235,0,after 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0,after,green
213,602274,16-25,female,majority,0-9y,high school,middle class,0.457236263,1,after 2015,0,0,92101,10000.0,sedan,0,0,0,0,1,0,0,after,green
214,352099,26-39,male,majority,10-19y,none,middle class,0.504246929,1,before 2015,0,1,10238,13000.0,sedan,0,0,1,0,1,0,0,before,amber
215,660400,16-25,male,majority,0-9y,high school,poverty,0.374962501,1,before 2015,0,1,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
216,267614,16-25,female,majority,0-9y,university,upper class,0.660315621,1,before 2015,0,1,10238,11000.0,sports car,0,0,0,0,2,0,0,before,green
217,974380,40-64,female,majority,20-29y,high school,upper class,0.416917887,1,before 2015,0,1,32765,12000.0,sedan,3,0,0,0,1,6,6,before,green
218,346585,26-39,female,majority,10-19y,high school,upper class,0.635084035,1,before 2015,1,0,10238,17000.0,sedan,0,1,0,0,1,0,0,before,green
219,536135,26-39,male,majority,10-19y,high school,middle class,0.404928851,1,before 2015,1,1,92101,11000.0,sedan,2,0,0,0,1,4,4,before,green
220,75569,40-64,female,majority,20-29y,high school,upper class,0.495628393,0,after 2015,1,0,10238,11000.0,sedan,2,0,0,0,1,4,4,after,green
221,415320,16-25,male,majority,0-9y,none,poverty,0.392177835,0,before 2015,1,0,10238,,sedan,0,0,0,1,1,0,0,before,green
222,645135,40-64,female,majority,10-19y,high school,upper class,0.51494505,1,after 2015,1,1,10238,11000.0,sedan,0,0,2,0,1,0,0,after,amber
223,421596,65+,male,majority,30y+,university,upper class,0.503222539,1,after 2015,1,1,10238,9000.0,sedan,6,2,10,0,1,12,12,after,pirate
224,164636,26-39,female,majority,10-19y,university,upper class,0.714033903,1,before 2015,1,1,21217,11000.0,sedan,0,0,0,1,1,0,0,before,green
225,405100,26-39,male,majority,10-19y,high school,working class,0.36705124,0,before 2015,1,0,10238,14000.0,sedan,1,0,1,1,1,2,2,before,amber
226,315223,40-64,female,majority,20-29y,high school,middle class,0.579392904,1,before 2015,0,0,92101,13000.0,sedan,2,0,0,0,1,4,4,before,green
227,628723,40-64,female,majority,20-29y,high school,middle class,0.558470224,1,before 2015,0,1,10238,10000.0,sedan,1,0,4,0,1,2,2,before,red
228,483693,16-25,female,majority,0-9y,high school,working class,0.291977658,0,before 2015,0,1,32765,12000.0,sedan,0,0,0,1,1,0,0,before,green
229,416795,40-64,female,majority,20-29y,high school,middle class,0.661584142,1,before 2015,0,1,32765,12000.0,sedan,5,0,0,0,1,10,10,before,green
230,712973,16-25,female,majority,0-9y,none,poverty,0.378829029,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0,before,green
231,755061,16-25,female,minority,0-9y,high school,poverty,0.374070559,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
232,625426,40-64,male,majority,20-29y,university,upper class,,1,before 2015,0,0,10238,13000.0,sedan,3,1,2,0,1,6,6,before,amber
233,162614,65+,male,majority,30y+,university,upper class,0.459378575,1,before 2015,1,1,10238,13000.0,sedan,1,0,5,0,1,2,2,before,pirate
234,732843,40-64,male,majority,20-29y,university,middle class,,1,before 2015,0,0,10238,15000.0,sedan,2,0,5,0,1,4,4,before,pirate
235,466761,40-64,female,majority,0-9y,university,upper class,0.465450684,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
236,498232,16-25,male,minority,0-9y,high school,middle class,0.408686698,1,before 2015,0,1,32765,9000.0,sedan,0,0,0,1,1,0,0,before,green
237,170391,65+,female,majority,20-29y,high school,upper class,0.588802139,1,before 2015,1,1,10238,11000.0,sedan,2,0,2,0,1,4,4,before,amber
238,918640,40-64,male,majority,20-29y,high school,upper class,0.615024679,1,before 2015,1,1,32765,7000.0,sedan,3,1,0,0,1,6,6,before,green
239,937134,65+,female,majority,30y+,high school,upper class,,1,before 2015,1,1,32765,8000.0,sedan,2,0,0,0,1,4,4,before,green
240,273764,40-64,female,majority,20-29y,university,upper class,0.546460114,1,after 2015,1,1,10238,8000.0,sedan,1,0,1,0,1,2,2,after,amber
241,418555,26-39,female,minority,10-19y,none,working class,,1,before 2015,0,0,10238,16000.0,sedan,1,0,1,0,1,2,2,before,amber
242,344228,65+,male,majority,0-9y,university,upper class,0.73799482,1,after 2015,1,0,10238,17000.0,sedan,0,0,0,0,1,0,0,after,green
243,809278,40-64,female,majority,10-19y,none,working class,0.427373364,1,before 2015,0,1,32765,10000.0,sedan,3,0,0,0,1,6,6,before,green
244,68145,16-25,female,majority,0-9y,high school,poverty,0.412991841,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0,before,green
245,128369,40-64,male,majority,20-29y,university,upper class,0.695323197,0,before 2015,1,1,32765,7000.0,sedan,3,1,1,0,1,6,6,before,amber
246,194925,16-25,female,majority,0-9y,high school,poverty,0.291234413,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
247,303507,16-25,female,majority,0-9y,high school,poverty,0.244133263,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
248,244931,65+,male,majority,0-9y,university,upper class,0.508274015,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0,after,green
249,570030,16-25,female,majority,0-9y,none,poverty,0.293258481,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,0,1,0,0,before,green
250,918038,26-39,female,majority,10-19y,none,poverty,0.343641719,0,before 2015,0,0,10238,13000.0,sedan,0,1,0,1,1,0,0,before,green
251,102325,16-25,female,majority,0-9y,university,poverty,0.50332252,0,before 2015,0,0,10238,15000.0,sports car,0,0,0,1,2,0,0,before,green
252,653061,26-39,female,majority,0-9y,university,upper class,,0,after 2015,0,1,10238,,sedan,0,0,0,0,1,0,0,after,green
253,706892,40-64,female,majority,20-29y,university,upper class,0.663051369,1,after 2015,1,1,10238,,sedan,2,0,0,0,1,4,4,after,green
254,761911,40-64,male,majority,0-9y,none,poverty,0.202708438,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0,before,green
255,271656,26-39,female,majority,10-19y,high school,upper class,0.665343329,1,before 2015,1,1,32765,12000.0,sedan,1,0,0,0,1,2,2,before,green
256,820690,65+,male,majority,30y+,university,upper class,0.538623693,1,after 2015,1,1,10238,9000.0,sedan,8,0,5,0,1,16,16,after,pirate
257,622930,16-25,female,majority,0-9y,high school,working class,0.410136705,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,0,1,0,0,before,green
258,81394,16-25,male,majority,0-9y,none,poverty,0.313645585,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
259,373844,26-39,male,majority,0-9y,university,upper class,0.507324136,1,before 2015,0,1,32765,12000.0,sedan,0,0,0,0,1,0,0,before,green
260,368392,16-25,male,majority,0-9y,none,poverty,0.209507388,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
261,447175,16-25,female,majority,0-9y,high school,working class,0.490724054,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
262,182095,40-64,male,majority,20-29y,university,middle class,0.581498674,1,before 2015,1,1,10238,14000.0,sedan,5,0,0,0,1,10,10,before,green
263,451696,26-39,female,majority,0-9y,high school,upper class,0.685035951,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
264,953021,26-39,male,majority,0-9y,university,middle class,0.473931649,1,after 2015,0,1,10238,,sedan,0,0,0,0,1,0,0,after,green
265,462465,16-25,male,majority,0-9y,high school,working class,,0,before 2015,0,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
266,617007,40-64,male,majority,10-19y,university,upper class,0.512846136,1,after 2015,1,1,10238,10000.0,sedan,4,0,2,0,1,8,8,after,amber
267,560773,40-64,male,majority,10-19y,university,upper class,0.662461756,1,after 2015,1,0,10238,13000.0,sedan,1,0,1,0,1,2,2,after,amber
268,438008,40-64,female,majority,20-29y,high school,upper class,0.556413315,1,before 2015,0,0,10238,17000.0,sedan,1,0,4,0,1,2,2,before,red
269,212573,16-25,female,minority,0-9y,high school,poverty,0.267346659,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,0,1,0,0,before,green
270,492516,65+,female,majority,30y+,university,upper class,0.809411259,1,before 2015,1,1,10238,9000.0,sedan,5,0,4,0,1,10,10,before,red
271,538225,16-25,female,majority,0-9y,none,poverty,0.367943548,0,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
272,658402,65+,female,majority,30y+,university,upper class,0.503354711,0,before 2015,0,1,10238,11000.0,sedan,5,0,3,0,1,10,10,before,red
273,325516,65+,female,majority,0-9y,none,middle class,0.534287706,1,before 2015,1,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
274,200283,16-25,female,majority,0-9y,university,middle class,,0,before 2015,0,1,32765,10000.0,sports car,0,0,0,0,2,0,0,before,green
275,913707,16-25,female,majority,0-9y,high school,middle class,,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
276,905750,40-64,male,majority,20-29y,none,middle class,0.449011776,1,before 2015,1,1,32765,7000.0,sedan,7,0,1,1,1,14,14,before,amber
277,107029,40-64,male,majority,20-29y,university,upper class,0.803252342,1,before 2015,0,1,10238,10000.0,sedan,2,0,3,0,1,4,4,before,red
278,304803,26-39,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,32765,8000.0,sports car,0,0,0,0,2,0,0,before,green
279,124204,16-25,female,majority,0-9y,none,poverty,0.186185115,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0,before,green
280,781586,40-64,female,majority,10-19y,university,upper class,,1,after 2015,1,0,10238,13000.0,sedan,0,1,0,0,1,0,0,after,green
281,644662,26-39,male,majority,10-19y,high school,working class,0.315129356,0,before 2015,0,0,32765,,sedan,2,0,1,0,1,4,4,before,amber
282,903407,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,32765,12000.0,sedan,0,0,0,0,1,0,0,before,green
283,968669,65+,female,majority,30y+,university,upper class,0.483638012,1,after 2015,1,1,32765,9000.0,sedan,4,1,2,0,1,8,8,after,amber
284,993267,26-39,female,majority,10-19y,high school,poverty,0.385874101,1,before 2015,0,0,10238,14000.0,sedan,0,1,0,0,1,0,0,before,green
285,423938,65+,male,majority,30y+,high school,upper class,0.634372502,1,after 2015,1,0,32765,11000.0,sedan,11,1,5,0,1,22,22,after,pirate
286,125168,16-25,male,majority,0-9y,high school,working class,0.362174119,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
287,175635,26-39,female,majority,10-19y,high school,poverty,,0,before 2015,1,1,32765,5000.0,sedan,0,2,3,1,1,0,0,before,red
288,525386,65+,female,majority,10-19y,university,upper class,0.692883636,1,before 2015,1,1,10238,10000.0,sedan,2,0,1,0,1,4,4,before,amber
289,500215,65+,female,majority,30y+,high school,upper class,0.577702853,1,before 2015,0,1,10238,11000.0,sedan,2,0,3,0,1,4,4,before,red
290,572994,40-64,male,majority,20-29y,university,upper class,0.664065014,1,after 2015,1,1,10238,11000.0,sedan,0,1,1,0,1,0,0,after,amber
291,58735,40-64,male,majority,20-29y,high school,upper class,0.489702406,0,after 2015,0,0,10238,,sedan,3,0,1,0,1,6,6,after,amber
292,319953,26-39,female,minority,0-9y,none,poverty,0.282869481,0,before 2015,1,0,10238,13000.0,sports car,0,0,0,1,2,0,0,before,green
293,487355,40-64,male,majority,0-9y,high school,working class,0.431700412,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
294,232470,16-25,male,majority,0-9y,university,poverty,0.126453431,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
295,565198,16-25,male,majority,0-9y,none,poverty,0.28599761,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
296,371727,26-39,male,majority,10-19y,university,upper class,0.543007443,1,after 2015,0,1,10238,15000.0,sedan,1,0,1,0,1,2,2,after,amber
297,165944,26-39,male,majority,10-19y,high school,middle class,0.370656785,1,before 2015,0,1,32765,,sedan,6,0,1,0,1,12,12,before,amber
298,532459,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,18000.0,sports car,0,0,0,0,2,0,0,before,green
299,613091,65+,female,majority,20-29y,high school,upper class,0.791710111,1,after 2015,1,1,32765,11000.0,sedan,5,0,2,0,1,10,10,after,amber
300,88882,26-39,female,majority,10-19y,high school,working class,0.471796309,0,before 2015,1,1,10238,5000.0,sedan,0,0,2,0,1,0,0,before,amber
301,187197,26-39,male,majority,10-19y,university,upper class,,0,before 2015,1,0,10238,12000.0,sedan,0,0,0,0,1,0,0,before,green
302,351757,26-39,female,majority,10-19y,none,working class,0.62863315,0,before 2015,1,1,21217,9000.0,sedan,0,1,2,1,1,0,0,before,amber
303,735929,16-25,male,majority,0-9y,high school,poverty,0.344818056,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
304,224890,40-64,male,majority,20-29y,high school,upper class,0.547822591,1,before 2015,0,0,10238,15000.0,sports car,5,0,1,0,2,20,20,before,amber
305,864601,16-25,male,majority,0-9y,high school,poverty,0.339864835,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
306,485798,16-25,female,majority,0-9y,high school,poverty,0.289787144,0,after 2015,0,0,10238,13000.0,sedan,0,0,0,0,1,0,0,after,green
307,733833,16-25,male,majority,0-9y,university,middle class,0.597934786,1,before 2015,1,1,92101,13000.0,sedan,0,0,0,1,1,0,0,before,green
308,750465,26-39,female,majority,0-9y,none,working class,0.369293079,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
309,660556,65+,male,majority,30y+,none,working class,0.417125037,1,before 2015,1,1,10238,9000.0,sedan,6,1,6,0,1,12,12,before,pirate
310,28109,40-64,male,majority,20-29y,university,upper class,0.570277671,1,before 2015,1,0,32765,7000.0,sedan,5,1,4,0,1,10,10,before,red
311,219960,40-64,female,majority,20-29y,high school,middle class,0.534048338,1,before 2015,0,0,10238,16000.0,sports car,1,0,0,1,2,4,4,before,green
312,252894,40-64,male,majority,20-29y,university,upper class,,0,after 2015,1,1,32765,11000.0,sedan,5,0,0,0,1,10,10,after,green
313,76297,40-64,male,majority,0-9y,university,upper class,0.596828006,1,after 2015,1,1,92101,13000.0,sedan,0,0,0,0,1,0,0,after,green
314,763891,65+,female,majority,30y+,university,upper class,0.640948803,1,after 2015,1,1,10238,,sedan,2,1,4,0,1,4,4,after,red
315,403707,40-64,female,minority,20-29y,high school,middle class,0.586062751,0,before 2015,0,1,32765,13000.0,sports car,2,1,0,0,2,8,8,before,green
316,792734,40-64,female,majority,0-9y,university,upper class,0.616824778,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0,after,green
317,268227,65+,male,minority,30y+,high school,middle class,0.322466018,1,after 2015,1,1,10238,,sedan,2,0,1,0,1,4,4,after,amber
318,519764,65+,male,majority,30y+,none,middle class,0.344957865,1,before 2015,0,1,32765,15000.0,sedan,7,0,0,0,1,14,14,before,green
319,912172,16-25,male,majority,0-9y,university,upper class,0.715403423,1,after 2015,1,1,32765,10000.0,sedan,0,0,0,0,1,0,0,after,green
320,560068,26-39,male,majority,10-19y,high school,working class,0.408292006,1,before 2015,1,0,10238,10000.0,sedan,1,0,1,1,1,2,2,before,amber
321,652414,16-25,male,majority,0-9y,none,poverty,0.270844012,0,before 2015,0,1,10238,,sedan,0,0,0,1,1,0,0,before,green
322,126077,26-39,female,majority,10-19y,university,upper class,0.606735715,1,before 2015,0,1,10238,12000.0,sedan,1,0,2,0,1,2,2,before,amber
323,220269,65+,female,majority,30y+,university,upper class,0.582468018,1,before 2015,0,1,10238,14000.0,sedan,1,1,3,0,1,2,2,before,red
324,136946,65+,male,majority,0-9y,high school,upper class,0.606220645,1,before 2015,1,1,10238,,sedan,0,0,0,0,1,0,0,before,green
325,379940,26-39,male,majority,0-9y,university,upper class,,1,before 2015,0,0,32765,12000.0,sedan,0,0,0,1,1,0,0,before,green
326,856902,26-39,female,majority,10-19y,high school,middle class,0.755633866,0,before 2015,0,1,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
327,241888,16-25,male,majority,0-9y,university,poverty,0.291208626,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0,before,green
328,908199,26-39,female,majority,10-19y,university,upper class,0.616111724,1,after 2015,0,0,10238,13000.0,sedan,0,0,0,0,1,0,0,after,green
329,373218,40-64,female,minority,10-19y,high school,working class,0.47123614,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,0,1,0,0,before,green
330,656042,65+,female,majority,30y+,university,upper class,0.678237022,1,after 2015,1,1,10238,,sedan,2,0,7,0,1,4,4,after,pirate
331,313500,40-64,male,majority,20-29y,high school,middle class,0.515348646,1,before 2015,1,1,10238,10000.0,sedan,1,0,2,0,1,2,2,before,amber
332,919241,65+,male,majority,10-19y,high school,upper class,0.507690849,1,after 2015,1,1,32765,7000.0,sedan,3,1,4,0,1,6,6,after,red
333,647888,40-64,female,majority,10-19y,none,working class,0.509910297,0,before 2015,0,0,10238,13000.0,sedan,0,0,1,0,1,0,0,before,amber
334,161832,40-64,female,majority,0-9y,none,working class,0.503859735,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
