,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK
203,82684,26-39,male,majority,10-19y,university,upper class,0.574414422,1,before 2015,0,0,32765,,sedan,2,0,5,1,1,4,4
204,301242,26-39,female,majority,10-19y,university,middle class,0.450014568,1,before 2015,0,1,10238,13000.0,sedan,1,0,1,0,1,2,2
205,784122,26-39,male,majority,10-19y,university,upper class,0.636449096,1,before 2015,1,1,10238,,sedan,0,1,4,0,1,0,0
206,884967,65+,male,majority,30y+,university,upper class,0.457671703,0,before 2015,1,1,10238,,sedan,4,0,8,0,1,8,8
207,7722,26-39,female,minority,0-9y,high school,poverty,0.335747373,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,1,1,0,0
208,278557,26-39,female,majority,10-19y,none,poverty,0.318694765,0,before 2015,0,1,32765,,sports car,1,2,0,0,2,4,4
209,123443,26-39,male,majority,10-19y,university,upper class,0.557840327,1,after 2015,1,1,10238,10000.0,sedan,2,0,0,0,1,4,4
210,112143,16-25,female,majority,0-9y,none,working class,0.192427412,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0
211,912138,26-39,male,majority,10-19y,university,working class,0.352824325,0,before 2015,1,1,32765,11000.0,sports car,6,1,3,1,2,24,24
212,601305,65+,female,majority,0-9y,university,upper class,0.647569235,0,after 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0
213,602274,16-25,female,majority,0-9y,high school,middle class,0.457236263,1,after 2015,0,0,92101,10000.0,sedan,0,0,0,0,1,0,0
214,352099,26-39,male,majority,10-19y,none,middle class,0.504246929,1,before 2015,0,1,10238,13000.0,sedan,0,0,1,0,1,0,0
215,660400,16-25,male,majority,0-9y,high school,poverty,0.374962501,1,before 2015,0,1,10238,15000.0,sedan,0,0,0,1,1,0,0
216,267614,16-25,female,majority,0-9y,university,upper class,0.660315621,1,before 2015,0,1,10238,11000.0,sports car,0,0,0,0,2,0,0
217,974380,40-64,female,majority,20-29y,high school,upper class,0.416917887,1,before 2015,0,1,32765,12000.0,sedan,3,0,0,0,1,6,6
218,346585,26-39,female,majority,10-19y,high school,upper class,0.635084035,1,before 2015,1,0,10238,17000.0,sedan,0,1,0,0,1,0,0
219,536135,26-39,male,majority,10-19y,high school,middle class,0.404928851,1,before 2015,1,1,92101,11000.0,sedan,2,0,0,0,1,4,4
220,75569,40-64,female,majority,20-29y,high school,upper class,0.495628393,0,after 2015,1,0,10238,11000.0,sedan,2,0,0,0,1,4,4
221,415320,16-25,male,majority,0-9y,none,poverty,0.392177835,0,before 2015,1,0,10238,,sedan,0,0,0,1,1,0,0
222,645135,40-64,female,majority,10-19y,high school,upper class,0.51494505,1,after 2015,1,1,10238,11000.0,sedan,0,0,2,0,1,0,0
223,421596,65+,male,majority,30y+,university,upper class,0.503222539,1,after 2015,1,1,10238,9000.0,sedan,6,2,10,0,1,12,12
224,164636,26-39,female,majority,10-19y,university,upper class,0.714033903,1,before 2015,1,1,21217,11000.0,sedan,0,0,0,1,1,0,0
225,405100,26-39,male,majority,10-19y,high school,working class,0.36705124,0,before 2015,1,0,10238,14000.0,sedan,1,0,1,1,1,2,2
226,315223,40-64,female,majority,20-29y,high school,middle class,0.579392904,1,before 2015,0,0,92101,13000.0,sedan,2,0,0,0,1,4,4
227,628723,40-64,female,majority,20-29y,high school,middle class,0.558470224,1,before 2015,0,1,10238,10000.0,sedan,1,0,4,0,1,2,2
228,483693,16-25,female,majority,0-9y,high school,working class,0.291977658,0,before 2015,0,1,32765,12000.0,sedan,0,0,0,1,1,0,0
229,416795,40-64,female,majority,20-29y,high school,middle class,0.661584142,1,before 2015,0,1,32765,12000.0,sedan,5,0,0,0,1,10,10
230,712973,16-25,female,majority,0-9y,none,poverty,0.378829029,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0
231,755061,16-25,female,minority,0-9y,high school,poverty,0.374070559,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
232,625426,40-64,male,majority,20-29y,university,upper class,,1,before 2015,0,0,10238,13000.0,sedan,3,1,2,0,1,6,6
233,162614,65+,male,majority,30y+,university,upper class,0.459378575,1,before 2015,1,1,10238,13000.0,sedan,1,0,5,0,1,2,2
234,732843,40-64,male,majority,20-29y,university,middle class,,1,before 2015,0,0,10238,15000.0,sedan,2,0,5,0,1,4,4
235,466761,40-64,female,majority,0-9y,university,upper class,0.465450684,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0
236,498232,16-25,male,minority,0-9y,high school,middle class,0.408686698,1,before 2015,0,1,32765,9000.0,sedan,0,0,0,1,1,0,0
237,170391,65+,female,majority,20-29y,high school,upper class,0.588802139,1,before 2015,1,1,10238,11000.0,sedan,2,0,2,0,1,4,4
238,918640,40-64,male,majority,20-29y,high school,upper class,0.615024679,1,before 2015,1,1,32765,7000.0,sedan,3,1,0,0,1,6,6
239,937134,65+,female,majority,30y+,high school,upper class,,1,before 2015,1,1,32765,8000.0,sedan,2,0,0,0,1,4,4
240,273764,40-64,female,majority,20-29y,university,upper class,0.546460114,1,after 2015,1,1,10238,8000.0,sedan,1,0,1,0,1,2,2
241,418555,26-39,female,minority,10-19y,none,working class,,1,before 2015,0,0,10238,16000.0,sedan,1,0,1,0,1,2,2
242,344228,65+,male,majority,0-9y,university,upper class,0.73799482,1,after 2015,1,0,10238,17000.0,sedan,0,0,0,0,1,0,0
243,809278,40-64,female,majority,10-19y,none,working class,0.427373364,1,before 2015,0,1,32765,10000.0,sedan,3,0,0,0,1,6,6
244,68145,16-25,female,majority,0-9y,high school,poverty,0.412991841,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0
245,128369,40-64,male,majority,20-29y,university,upper class,0.695323197,0,before 2015,1,1,32765,7000.0,sedan,3,1,1,0,1,6,6
246,194925,16-25,female,majority,0-9y,high school,poverty,0.291234413,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0
247,303507,16-25,female,majority,0-9y,high school,poverty,0.244133263,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0
248,244931,65+,male,majority,0-9y,university,upper class,0.508274015,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0
249,570030,16-25,female,majority,0-9y,none,poverty,0.293258481,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,0,1,0,0
250,918038,26-39,female,majority,10-19y,none,poverty,0.343641719,0,before 2015,0,0,10238,13000.0,sedan,0,1,0,1,1,0,0
251,102325,16-25,female,majority,0-9y,university,poverty,0.50332252,0,before 2015,0,0,10238,15000.0,sports car,0,0,0,1,2,0,0
252,653061,26-39,female,majority,0-9y,university,upper class,,0,after 2015,0,1,10238,,sedan,0,0,0,0,1,0,0
253,706892,40-64,female,majority,20-29y,university,upper class,0.663051369,1,after 2015,1,1,10238,,sedan,2,0,0,0,1,4,4
254,761911,40-64,male,majority,0-9y,none,poverty,0.202708438,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0
255,271656,26-39,female,majority,10-19y,high school,upper class,0.665343329,1,before 2015,1,1,32765,12000.0,sedan,1,0,0,0,1,2,2
256,820690,65+,male,majority,30y+,university,upper class,0.538623693,1,after 2015,1,1,10238,9000.0,sedan,8,0,5,0,1,16,16
257,622930,16-25,female,majority,0-9y,high school,working class,0.410136705,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,0,1,0,0
258,81394,16-25,male,majority,0-9y,none,poverty,0.313645585,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0
259,373844,26-39,male,majority,0-9y,university,upper class,0.507324136,1,before 2015,0,1,32765,12000.0,sedan,0,0,0,0,1,0,0
260,368392,16-25,male,majority,0-9y,none,poverty,0.209507388,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
261,447175,16-25,female,majority,0-9y,high school,working class,0.490724054,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
262,182095,40-64,male,majority,20-29y,university,middle class,0.581498674,1,before 2015,1,1,10238,14000.0,sedan,5,0,0,0,1,10,10
263,451696,26-39,female,majority,0-9y,high school,upper class,0.685035951,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,1,1,0,0
264,953021,26-39,male,majority,0-9y,university,middle class,0.473931649,1,after 2015,0,1,10238,,sedan,0,0,0,0,1,0,0
265,462465,16-25,male,majority,0-9y,high school,working class,,0,before 2015,0,1,10238,11000.0,sedan,0,0,0,1,1,0,0
266,617007,40-64,male,majority,10-19y,university,upper class,0.512846136,1,after 2015,1,1,10238,10000.0,sedan,4,0,2,0,1,8,8
267,560773,40-64,male,majority,10-19y,university,upper class,0.662461756,1,after 2015,1,0,10238,13000.0,sedan,1,0,1,0,1,2,2
268,438008,40-64,female,majority,20-29y,high school,upper class,0.556413315,1,before 2015,0,0,10238,17000.0,sedan,1,0,4,0,1,2,2
269,212573,16-25,female,minority,0-9y,high school,poverty,0.267346659,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,0,1,0,0
270,492516,65+,female,majority,30y+,university,upper class,0.809411259,1,before 2015,1,1,10238,9000.0,sedan,5,0,4,0,1,10,10
271,538225,16-25,female,majority,0-9y,none,poverty,0.367943548,0,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0
272,658402,65+,female,majority,30y+,university,upper class,0.503354711,0,before 2015,0,1,10238,11000.0,sedan,5,0,3,0,1,10,10
273,325516,65+,female,majority,0-9y,none,middle class,0.534287706,1,before 2015,1,1,10238,13000.0,sedan,0,0,0,0,1,0,0
274,200283,16-25,female,majority,0-9y,university,middle class,,0,before 2015,0,1,32765,10000.0,sports car,0,0,0,0,2,0,0
275,913707,16-25,female,majority,0-9y,high school,middle class,,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0
276,905750,40-64,male,majority,20-29y,none,middle class,0.449011776,1,before 2015,1,1,32765,7000.0,sedan,7,0,1,1,1,14,14
277,107029,40-64,male,majority,20-29y,university,upper class,0.803252342,1,before 2015,0,1,10238,10000.0,sedan,2,0,3,0,1,4,4
278,304803,26-39,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,32765,8000.0,sports car,0,0,0,0,2,0,0
279,124204,16-25,female,majority,0-9y,none,poverty,0.186185115,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0
280,781586,40-64,female,majority,10-19y,university,upper class,,1,after 2015,1,0,10238,13000.0,sedan,0,1,0,0,1,0,0
281,644662,26-39,male,majority,10-19y,high school,working class,0.315129356,0,before 2015,0,0,32765,,sedan,2,0,1,0,1,4,4
282,903407,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,32765,12000.0,sedan,0,0,0,0,1,0,0
283,968669,65+,female,majority,30y+,university,upper class,0.483638012,1,after 2015,1,1,32765,9000.0,sedan,4,1,2,0,1,8,8
284,993267,26-39,female,majority,10-19y,high school,poverty,0.385874101,1,before 2015,0,0,10238,14000.0,sedan,0,1,0,0,1,0,0
285,423938,65+,male,majority,30y+,high school,upper class,0.634372502,1,after 2015,1,0,32765,11000.0,sedan,11,1,5,0,1,22,22
286,125168,16-25,male,majority,0-9y,high school,working class,0.362174119,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
287,175635,26-39,female,majority,10-19y,high school,poverty,,0,before 2015,1,1,32765,5000.0,sedan,0,2,3,1,1,0,0
288,525386,65+,female,majority,10-19y,university,upper class,0.692883636,1,before 2015,1,1,10238,10000.0,sedan,2,0,1,0,1,4,4
289,500215,65+,female,majority,30y+,high school,upper class,0.577702853,1,before 2015,0,1,10238,11000.0,sedan,2,0,3,0,1,4,4
290,572994,40-64,male,majority,20-29y,university,upper class,0.664065014,1,after 2015,1,1,10238,11000.0,sedan,0,1,1,0,1,0,0
291,58735,40-64,male,majority,20-29y,high school,upper class,0.489702406,0,after 2015,0,0,10238,,sedan,3,0,1,0,1,6,6
292,319953,26-39,female,minority,0-9y,none,poverty,0.282869481,0,before 2015,1,0,10238,13000.0,sports car,0,0,0,1,2,0,0
293,487355,40-64,male,majority,0-9y,high school,working class,0.431700412,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,1,1,0,0
294,232470,16-25,male,majority,0-9y,university,poverty,0.126453431,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
295,565198,16-25,male,majority,0-9y,none,poverty,0.28599761,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,1,1,0,0
296,371727,26-39,male,majority,10-19y,university,upper class,0.543007443,1,after 2015,0,1,10238,15000.0,sedan,1,0,1,0,1,2,2
297,165944,26-39,male,majority,10-19y,high school,middle class,0.370656785,1,before 2015,0,1,32765,,sedan,6,0,1,0,1,12,12
298,532459,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,18000.0,sports car,0,0,0,0,2,0,0
299,613091,65+,female,majority,20-29y,high school,upper class,0.791710111,1,after 2015,1,1,32765,11000.0,sedan,5,0,2,0,1,10,10
300,88882,26-39,female,majority,10-19y,high school,working class,0.471796309,0,before 2015,1,1,10238,5000.0,sedan,0,0,2,0,1,0,0
301,187197,26-39,male,majority,10-19y,university,upper class,,0,before 2015,1,0,10238,12000.0,sedan,0,0,0,0,1,0,0
302,351757,26-39,female,majority,10-19y,none,working class,0.62863315,0,before 2015,1,1,21217,9000.0,sedan,0,1,2,1,1,0,0
303,735929,16-25,male,majority,0-9y,high school,poverty,0.344818056,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,1,1,0,0
304,224890,40-64,male,majority,20-29y,high school,upper class,0.547822591,1,before 2015,0,0,10238,15000.0,sports car,5,0,1,0,2,20,20
305,864601,16-25,male,majority,0-9y,high school,poverty,0.339864835,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
306,485798,16-25,female,majority,0-9y,high school,poverty,0.289787144,0,after 2015,0,0,10238,13000.0,sedan,0,0,0,0,1,0,0
307,733833,16-25,male,majority,0-9y,university,middle class,0.597934786,1,before 2015,1,1,92101,13000.0,sedan,0,0,0,1,1,0,0
308,750465,26-39,female,majority,0-9y,none,working class,0.369293079,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
309,660556,65+,male,majority,30y+,none,working class,0.417125037,1,before 2015,1,1,10238,9000.0,sedan,6,1,6,0,1,12,12
310,28109,40-64,male,majority,20-29y,university,upper class,0.570277671,1,before 2015,1,0,32765,7000.0,sedan,5,1,4,0,1,10,10
311,219960,40-64,female,majority,20-29y,high school,middle class,0.534048338,1,before 2015,0,0,10238,16000.0,sports car,1,0,0,1,2,4,4
312,252894,40-64,male,majority,20-29y,university,upper class,,0,after 2015,1,1,32765,11000.0,sedan,5,0,0,0,1,10,10
313,76297,40-64,male,majority,0-9y,university,upper class,0.596828006,1,after 2015,1,1,92101,13000.0,sedan,0,0,0,0,1,0,0
314,763891,65+,female,majority,30y+,university,upper class,0.640948803,1,after 2015,1,1,10238,,sedan,2,1,4,0,1,4,4
315,403707,40-64,female,minority,20-29y,high school,middle class,0.586062751,0,before 2015,0,1,32765,13000.0,sports car,2,1,0,0,2,8,8
316,792734,40-64,female,majority,0-9y,university,upper class,0.616824778,1,after 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0
317,268227,65+,male,minority,30y+,high school,middle class,0.322466018,1,after 2015,1,1,10238,,sedan,2,0,1,0,1,4,4
318,519764,65+,male,majority,30y+,none,middle class,0.344957865,1,before 2015,0,1,32765,15000.0,sedan,7,0,0,0,1,14,14
319,912172,16-25,male,majority,0-9y,university,upper class,0.715403423,1,after 2015,1,1,32765,10000.0,sedan,0,0,0,0,1,0,0
320,560068,26-39,male,majority,10-19y,high school,working class,0.408292006,1,before 2015,1,0,10238,10000.0,sedan,1,0,1,1,1,2,2
321,652414,16-25,male,majority,0-9y,none,poverty,0.270844012,0,before 2015,0,1,10238,,sedan,0,0,0,1,1,0,0
322,126077,26-39,female,majority,10-19y,university,upper class,0.606735715,1,before 2015,0,1,10238,12000.0,sedan,1,0,2,0,1,2,2
323,220269,65+,female,majority,30y+,university,upper class,0.582468018,1,before 2015,0,1,10238,14000.0,sedan,1,1,3,0,1,2,2
324,136946,65+,male,majority,0-9y,high school,upper class,0.606220645,1,before 2015,1,1,10238,,sedan,0,0,0,0,1,0,0
325,379940,26-39,male,majority,0-9y,university,upper class,,1,before 2015,0,0,32765,12000.0,sedan,0,0,0,1,1,0,0
326,856902,26-39,female,majority,10-19y,high school,middle class,0.755633866,0,before 2015,0,1,10238,16000.0,sedan,0,0,0,1,1,0,0
327,241888,16-25,male,majority,0-9y,university,poverty,0.291208626,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0
328,908199,26-39,female,majority,10-19y,university,upper class,0.616111724,1,after 2015,0,0,10238,13000.0,sedan,0,0,0,0,1,0,0
329,373218,40-64,female,minority,10-19y,high school,working class,0.47123614,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,0,1,0,0
330,656042,65+,female,majority,30y+,university,upper class,0.678237022,1,after 2015,1,1,10238,,sedan,2,0,7,0,1,4,4
331,313500,40-64,male,majority,20-29y,high school,middle class,0.515348646,1,before 2015,1,1,10238,10000.0,sedan,1,0,2,0,1,2,2
332,919241,65+,male,majority,10-19y,high school,upper class,0.507690849,1,after 2015,1,1,32765,7000.0,sedan,3,1,4,0,1,6,6
333,647888,40-64,female,majority,10-19y,none,working class,0.509910297,0,before 2015,0,0,10238,13000.0,sedan,0,0,1,0,1,0,0
334,161832,40-64,female,majority,0-9y,none,working class,0.503859735,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0
335,476769,40-64,male,majority,20-29y,university,middle class,0.577135942,0,before 2015,1,1,10238,7000.0,sedan,4,0,3,0,1,8,8
336,431314,26-39,male,majority,0-9y,university,middle class,0.647755497,1,before 2015,1,1,10238,,sedan,0,0,0,0,1,0,0
337,351356,65+,male,majority,0-9y,university,upper class,,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0
338,447424,40-64,male,majority,20-29y,high school,middle class,0.577813184,1,before 2015,0,0,10238,12000.0,sedan,3,2,4,0,1,6,6
339,201707,40-64,male,majority,20-29y,high school,middle class,0.495350284,1,before 2015,0,1,32765,9000.0,sedan,4,1,2,0,1,8,8
340,903320,16-25,male,majority,0-9y,high school,poverty,0.452676559,0,before 2015,1,0,10238,12000.0,sedan,0,0,0,1,1,0,0
341,486639,16-25,male,majority,0-9y,university,middle class,0.616426204,1,before 2015,1,1,32765,11000.0,sedan,0,0,0,1,1,0,0
342,252686,26-39,male,majority,10-19y,university,middle class,0.345726188,1,after 2015,0,0,32765,13000.0,sedan,2,0,1,0,1,4,4
343,233200,26-39,female,majority,0-9y,university,middle class,0.584127353,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0
344,667165,40-64,female,majority,20-29y,university,upper class,0.611701818,0,before 2015,1,0,32765,9000.0,sedan,5,0,1,0,1,10,10
345,950296,65+,female,majority,30y+,high school,upper class,0.545890074,1,after 2015,0,1,21217,15000.0,sedan,1,0,0,1,1,2,2
346,243888,26-39,male,majority,10-19y,none,poverty,0.143656848,0,before 2015,0,0,10238,17000.0,sedan,1,0,1,0,1,2,2
347,605896,26-39,female,majority,10-19y,none,poverty,0.326240339,1,before 2015,0,1,32765,13000.0,sedan,2,0,0,1,1,4,4
348,871858,26-39,male,minority,0-9y,high school,poverty,0.280654381,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
349,200829,40-64,female,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,9000.0,sedan,1,1,1,0,1,2,2
350,319494,65+,female,majority,0-9y,high school,upper class,0.730677463,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,0,1,0,0
351,959164,16-25,male,majority,0-9y,university,middle class,0.578371217,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0
352,444813,40-64,male,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,7000.0,sedan,2,0,4,0,1,4,4
353,675192,40-64,male,majority,10-19y,none,middle class,0.481662751,1,before 2015,0,0,10238,10000.0,sedan,2,0,1,0,1,4,4
354,546719,40-64,male,majority,10-19y,high school,working class,0.251622709,0,before 2015,1,1,10238,12000.0,sports car,2,1,1,0,2,8,8
355,96803,40-64,female,majority,20-29y,university,upper class,0.587289381,1,after 2015,1,0,32765,12000.0,sedan,1,0,1,0,1,2,2
356,37956,26-39,female,majority,10-19y,high school,middle class,0.557399602,1,before 2015,0,1,32765,6000.0,sedan,1,0,0,0,1,2,2
357,739932,16-25,female,majority,0-9y,high school,poverty,0.428983203,0,before 2015,1,1,32765,12000.0,sedan,0,0,0,1,1,0,0
358,103308,65+,female,majority,30y+,university,upper class,0.640323693,1,after 2015,1,1,32765,9000.0,sedan,5,0,4,0,1,10,10
359,123892,65+,male,majority,30y+,high school,working class,0.497287853,1,before 2015,0,1,10238,,sedan,2,0,4,0,1,4,4
360,824793,26-39,male,majority,10-19y,none,working class,0.446647345,1,before 2015,0,1,32765,10000.0,sedan,5,0,1,0,1,10,10
361,487034,26-39,male,majority,10-19y,high school,middle class,0.271064215,1,after 2015,0,0,10238,14000.0,sedan,0,0,4,0,1,0,0
362,253078,26-39,female,majority,10-19y,high school,middle class,0.565578092,1,before 2015,1,0,10238,12000.0,sports car,0,0,0,0,2,0,0
363,587387,26-39,male,majority,10-19y,high school,working class,0.381262307,1,after 2015,1,1,10238,9000.0,sedan,3,0,2,0,1,6,6
364,334556,26-39,male,majority,0-9y,university,upper class,0.639128158,1,after 2015,0,1,10238,10000.0,sedan,0,0,0,0,1,0,0
365,403057,65+,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,10238,13000.0,sedan,0,0,0,0,1,0,0
366,732295,40-64,female,majority,20-29y,university,upper class,0.686202786,1,before 2015,0,0,10238,14000.0,sedan,0,0,3,0,1,0,0
367,933941,26-39,male,majority,10-19y,high school,poverty,0.425983068,0,before 2015,0,1,10238,14000.0,sedan,0,0,1,0,1,0,0
368,520007,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,1,10238,,sedan,0,0,0,1,1,0,0
369,871263,65+,female,majority,10-19y,university,upper class,0.583806136,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0
